l1_category,l2_subcategory,l3_skill_name,l3_skill_id
Information Technology,Cybersecurity,Anti-Spam Techniques,KS120HY5XHTM8KBDW1Y8
Information Technology,Cybersecurity,Application Level Gateways,KS7G7VG6R5VGDFS2W4NC
Information Technology,Cybersecurity,Application Security,KS120L876QXYT7MHGR18
Information Technology,Cybersecurity,Application Security Testing,BGS39E56BECCAC563CEF
Information Technology,Cybersecurity,Assessment And Authorization,ESFFCD1B191B3F7B1C97
Information Technology,Cybersecurity,Attack Patterns,KS120R273W808DGQ120S
Information Technology,Cybersecurity,Attack Surface Management,ESCAB1982ABE40163B85
Information Technology,Cybersecurity,Audit Info System (AIS),KS685BZ724C8R5CQFQ1G
Information Technology,Cybersecurity,Aviation Cyber Security,ES9373203BC91D1A1F26
Information Technology,Cybersecurity,Azure Policy,ES626C08CB72B50F0013
Information Technology,Cybersecurity,Azure Security,ES36447682683479BD91
Information Technology,Cybersecurity,BS 7799 Standard,KS121766FG5C83XTLYKR
Information Technology,Cybersecurity,BestCrypt,KS120ZR61K56RBLFX4PR
Information Technology,Cybersecurity,Big Ip,KSX8MIS0ZF3XUNX3VQZY
Information Technology,Cybersecurity,Bloodhound,KSLW6EROXB5E3SZIEO44
Information Technology,Cybersecurity,Bouncy Castle,KS12158677N70GPNY6QK
Information Technology,Cybersecurity,Brakeman,KSRBKQKC2D8L7INVQWP6
Information Technology,Cybersecurity,Brute Force Attacks,KS5HXB215C5EQH29MI5Z
Information Technology,Cybersecurity,Buffer Overflow,KS1217K6WV3Q6D35FGQF
Information Technology,Cybersecurity,Burp Suite,KS121856WZJSHDN56SD0
Information Technology,Cybersecurity,CCURE (Security And Event Management System),ES288B0775B104DBAC7E
Information Technology,Cybersecurity,CIA Triad,ESC5B3B24A7D09BFCE39
Information Technology,Cybersecurity,CISCO Certified Network Professional - Security,ES375FB40114109DA52F
Information Technology,Cybersecurity,Captcha,KS8QUI7ZEA7KN6RXFHS0
Information Technology,Cybersecurity,Carnivore (Software),KS123575YH8M6KGP0G2Q
Information Technology,Cybersecurity,Cat.net,KS14OY3TEAMPIA4IS0YM
Information Technology,Cybersecurity,Catastrophic Failure,KS121FS6ZRCLLM5NNZMV
Information Technology,Cybersecurity,Certificate Authority,KS121B26QWPB676FVT78
Information Technology,Cybersecurity,Certificate Signing Request,KS121KL770TDTKMGCGP1
Information Technology,Cybersecurity,Certification Structure Oversight Committee (CSOC),KS122KD755YCVJDWB54Q
Information Technology,Cybersecurity,Certified Chief Information Security Officer,KS123BF61LQTTL1DWHX0
Information Technology,Cybersecurity,Certified Cloud Security Professional (CCSP),ES6725D3EEA64250656C
Information Technology,Cybersecurity,Certified Counterespionage And Information Security Management,KS121GN65PCV877F61B2
Information Technology,Cybersecurity,Certified Cyber Crimes Investigator (CCCI),ES25BB3CA856A72DF810
Information Technology,Cybersecurity,Certified Cyber Forensics Professional,KS687D678NBCR254WCLC
Information Technology,Cybersecurity,Certified Ethical Hacker,KS121JG72W9R0YMKPKVQ
Information Technology,Cybersecurity,Certified In Risk And Information Systems Control,KS122J46VXLQQ16X8L62
Information Technology,Cybersecurity,Certified Information Security Manager,KS121MW673LCZZ7CQL1V
Information Technology,Cybersecurity,Certified Information Systems Security Professional,KS121MV76QYHHG2L3M5C
Information Technology,Cybersecurity,Certified Penetration Testing Engineer (CPTE),ES1E1DA15CEAD5DEACB3
Information Technology,Cybersecurity,Challenge Response Authentication Mechanism,KS7G61M5WS9H9H5NGNSY
Information Technology,Cybersecurity,Charles Proxy,KSFMV2FTW9A16O5GHJ68
Information Technology,Cybersecurity,Check Point Certified Security Master,ES452FCFA6CF87F4BEED
Information Technology,Cybersecurity,Checkmarx,KSDY69N8HR9DMN8ADQHO
Information Technology,Cybersecurity,Chroot,KSIHL7RYF0REWJEH3ZR9
Information Technology,Cybersecurity,Cipher,KS121WY6GKT1CKKTCLXP
Information Technology,Cybersecurity,Cisco Cybersecurity Specialist (SCYBER),ES7DBA103315FC33DE7C
Information Technology,Cybersecurity,Claroty,BGSB51CAC655B9E0507B
Information Technology,Cybersecurity,Claroty xDome,BGS3CED182970DE3486C
Information Technology,Cybersecurity,Classified Information,KS440DX6PX0FYMQB05L4
Information Technology,Cybersecurity,Clickjacking,KSF3NX5H2TFM3GZ1NPRQ
Information Technology,Cybersecurity,Client Certificates,KSOUXC8QE3NCKJDU9B0P
Information Technology,Cybersecurity,Cloud Identity and Access Management (IAM),ES80BEC02E3D5E7A8F24
Information Technology,Cybersecurity,Cloud Penetration Testing,ESEB0C7F1F32821B17EE
Information Technology,Cybersecurity,Cloud Security Applications,BGS1241B6719A7FE041D
Information Technology,Cybersecurity,Cloudflare,KS6BNV7A07TTWPXIH4U4
Information Technology,Cybersecurity,Code Injection,KS1222C6BW23D6BZHKBV
Information Technology,Cybersecurity,Code Signing,KS120S16V1DV3V0S8YCG
Information Technology,Cybersecurity,Codecs,KS1222L61GPV4YGW7GK6
Information Technology,Cybersecurity,Common Controls,KSW9RV7D8GR434DQCIWZ
Information Technology,Cybersecurity,Common Criteria (IT Framework),KS1224Y5ZG96PSK4X5KN
Information Technology,Cybersecurity,Common Criteria Testing Laboratory,KS121H96XJKVCR3Q47BJ
Information Technology,Cybersecurity,Common Vulnerability Scoring System (CVSS),KS122M96XWKFZXP64KWV
Information Technology,Cybersecurity,Communications Security,KS1225C5XKX5XQ73FCP8
Information Technology,Cybersecurity,CompTIA Cybersecurity Analyst (CySA+),ES4A65FBC9782588F53B
Information Technology,Cybersecurity,CompTIA Cybersecurity Analyst (CySA+) CE,ESE703A2967F741E381F
Information Technology,Cybersecurity,CompTIA Network Security Professional (CNSP),ES172D091ADDE4099318
Information Technology,Cybersecurity,CompTIA SecAI+,ESE8B247249F3CE04B42
Information Technology,Cybersecurity,CompTIA Security Analytics Expert (CSAE),ES318AD8E86C547CD0C1
Information Technology,Cybersecurity,CompTIA Security Analytics Professional (CSAP),ESABE0AECAF675D129E9
Information Technology,Cybersecurity,CompTIA Security+ CE,ES1CCE03021A6323BAF7
Information Technology,Cybersecurity,Computer And Network Surveillance,KS122Z76T3ZKPLG3S0M3
Information Technology,Cybersecurity,Computer Fraud,KS1227K6ZX30FQP33TJ2
Information Technology,Cybersecurity,Computer Security,KS122716P0Q9TPWQFJH3
Information Technology,Cybersecurity,Computer Security Awareness Training,KS7G84C70MG7RWZ3HFF6
Information Technology,Cybersecurity,Computer Security Incident Response,BGS674B55B8E487322FB
Information Technology,Cybersecurity,Container Security,ES600D64CB6B73FA1B41
Information Technology,Cybersecurity,Content Filtering,ES4D82B7B5F03573048D
Information Technology,Cybersecurity,Content Security Policy,KS4420266T2P1NDPPTPZ
Information Technology,Cybersecurity,Control Objectives For Information And Related Technology (COBIT),KS1222262SZCF82BDQC3
Information Technology,Cybersecurity,Copy Protection,KSB0YAGURLWAFKSLTO5N
Information Technology,Cybersecurity,Cortex XDR,ES743F1F91A277F7A852
Information Technology,Cybersecurity,Crimeware,ES1E60AA7016BFFFB610
Information Technology,Cybersecurity,Critical Program Information,BGS6D1ADE54AA26D547B
Information Technology,Cybersecurity,Cross-Domain Solutions,ESA0118FE0BBFF059DEF
Information Technology,Cybersecurity,Cross-Origin Resource Sharing (Ajax Programming),KS122FJ63KCQJFCRKK1Q
Information Technology,Cybersecurity,Cross-Site Request Forgery,KS122KM604167265P3SD
Information Technology,Cybersecurity,Cross-Site Scripting,BGSB2C7C74C5E2DCF9B6
Information Technology,Cybersecurity,CrypTool,KS122K06D49WHS6FVSGK
Information Technology,Cybersecurity,Cryptographic Keys,KS122JY6SC07WB9P129M
Information Technology,Cybersecurity,Cryptographic Module Validation Programs,KS1221K713FP9MFP37M2
Information Technology,Cybersecurity,Cryptographic Protocols,KS123JD6CYFD6JNW67DX
Information Technology,Cybersecurity,Cryptography,KS122JY6L949K25JM9B7
Information Technology,Cybersecurity,Cryptosystem,KS122K177SNMP2Z168QN
Information Technology,Cybersecurity,Cyber Defense,ES305F38991B9B3D8324
Information Technology,Cybersecurity,Cyber Engineering,ES7A7F0A164BD77077CB
Information Technology,Cybersecurity,Cyber Governance,ES277C3C0718752A87FC
Information Technology,Cybersecurity,Cyber Hygiene,ES3295252065B18A657B
Information Technology,Cybersecurity,Cyber Incident Response,ES2F9F104A89D711DA7C
Information Technology,Cybersecurity,Cyber Kill Chain Framework,ESAB403C9FEF3E8E7CD2
Information Technology,Cybersecurity,Cyber Laws,KS122MK639332SCFY88C
Information Technology,Cybersecurity,Cyber Operations,ES32D8149FD8FD39B1A6
Information Technology,Cybersecurity,Cyber Risk,ESE7D8FAA0A3666ABC22
Information Technology,Cybersecurity,Cyber Safety,ES17136A1F8E41A30142
Information Technology,Cybersecurity,Cyber Security,KS122MK65TBR6RDBZL1P
Information Technology,Cybersecurity,Cyber Security Assessment,ESA6C2EFB8BAA57DCA14
Information Technology,Cybersecurity,Cyber Security Policies,ES87B682DC7D4241774A
Information Technology,Cybersecurity,Cyber Security Policy Development,ES86EAF0C32B06D0B795
Information Technology,Cybersecurity,Cyber Security Standards,KS125CS6MGSWWVSM86FW
Information Technology,Cybersecurity,Cyber Security Strategy,ES47C00018E96ED19CD3
Information Technology,Cybersecurity,Cyber Security Systems,ESD47E9C4D6597F149D7
Information Technology,Cybersecurity,Cyber Threat Analysis,ES579A35AFE187A573EE
Information Technology,Cybersecurity,Cyber Threat Hunting,ESDCBB1A644EC7C47023
Information Technology,Cybersecurity,Cyber Warfare,ES55E5FD5C857EE6C8E7
Information Technology,Cybersecurity,CyberX,BGS52CA9FCDB905BF005
Information Technology,Cybersecurity,Cybersecurity Ethic and Legal Framework,ES7621182F1D27EAE4A7
Information Technology,Cybersecurity,Cybersecurity Forensic Analyst,KS122K6764Q78891G7S9
Information Technology,Cybersecurity,Cybersecurity Maturity Model Certification (CMMC),ES82B17936F16E83B09C
Information Technology,Cybersecurity,Cybersecurity Threat Identification,ES6EE8CC7145BE498755
Information Technology,Cybersecurity,DCID 6/3,BGS576D4501A58B1CDE6
Information Technology,Cybersecurity,DDoS Mitigation,KS122RX73CQLHCWRWH43
Information Technology,Cybersecurity,DISA Gold Disk,BGS1B5DD63CF74F7132E
Information Technology,Cybersecurity,DNS Spoofing,KS123395W0V4MPMS07N5
Information Technology,Cybersecurity,Data Encryption,BGS51BBC9F7C3606FD3A
Information Technology,Cybersecurity,Data Encryption Standard,KS122V9739ZC11NPRRJK
Information Technology,Cybersecurity,Data Loss Prevention,KS122PC66HKZ3JB45X61
Information Technology,Cybersecurity,Data Privacy,ESBF3D51B7AF0070EC8D
Information Technology,Cybersecurity,Data Protection Strategy,BGS683AAB9448D3B85EE
Information Technology,Cybersecurity,Data Security,KS122PZ6PCZ9JYT0Y5WH
Information Technology,Cybersecurity,Database Encryption,KS122QL70WSTFSHRJCKP
Information Technology,Cybersecurity,Database Scanners,KSXN5VQ6OO1JPQTFYN1O
Information Technology,Cybersecurity,Database Security,KS122QS605532V3N3VR6
Information Technology,Cybersecurity,Defense Counterintelligence Information Systems,KS122RP6M8RTH0RSF0KH
Information Technology,Cybersecurity,Defense In Depth,ES3CB5C2E6A34C936737
Information Technology,Cybersecurity,Denial-Of-Service (DoS) Attacks,ES8BE2A2E1A321AD4672
Information Technology,Cybersecurity,Department Of Defense (DoD) 8510,ESFBDD57F739EF9EA129
Information Technology,Cybersecurity,Device Fingerprint,KS122WG6TSP1KJ4FQ5MR
Information Technology,Cybersecurity,Digital Security,KS122YZ6WNM52VC6ZKF1
Information Technology,Cybersecurity,Digital Signature,KS122Z15WTY702GDZ3RC
Information Technology,Cybersecurity,Digital Watermarking,KS122ZD5X2T2QFFNLC6L
Information Technology,Cybersecurity,Distributed Denial-Of-Service (DDoS) Attacks,ESE088F05DDF95420606
Information Technology,Cybersecurity,Djbdns,KS1232D74QJXKSNQC6WM
Information Technology,Cybersecurity,DoD Cybersecurity Framework (DCF),ESFFF771696AA551A594
Information Technology,Cybersecurity,Domainkeys,KS1233Z672XWWZB1TPWZ
Information Technology,Cybersecurity,Domainkeys Identified Mail,KS1232F6QJFSF46D5VDB
Information Technology,Cybersecurity,Dynamic Application Security Testing (DAST),BGSC8D7CDBCA45DC5982
Information Technology,Cybersecurity,Elgamal,KS1HHWQWSEGGONF5OJGG
Information Technology,Cybersecurity,Elliptic Curve Cryptography,KS123G66PVYWG8G05598
Information Technology,Cybersecurity,Email Filtering,KS123GB6G4TGS12GZH1F
Information Technology,Cybersecurity,Email Hacking,KS123GB6TB5G726DDCPQ
Information Technology,Cybersecurity,Email Security,ES412D09E346712104FD
Information Technology,Cybersecurity,Encrypting File Systems,KS123JD63DR4H8K756BR
Information Technology,Cybersecurity,Encryption,KS122ST5X31W4TVGPN0B
Information Technology,Cybersecurity,Encryption Software,KS123XD76GJQRR38LRSP
Information Technology,Cybersecurity,Endpoint Detection And Response,ES5FB2A0622FB4228461
Information Technology,Cybersecurity,Endpoint Security,ES9D57895C5987C7FF78
Information Technology,Cybersecurity,Endpoint Security Solutions,ES49962D6BBF07ACFD43
Information Technology,Cybersecurity,Enterprise Mission Assurance Support Service (eMASS),ES56F01AEE277A93F9C2
Information Technology,Cybersecurity,Esapi,KSYK7FBQXJMFA5Y3YVWV
Information Technology,Cybersecurity,Ethical Hacking,KS123P25Z286W83KZ3M0
Information Technology,Cybersecurity,Event Monitoring,KS123PN6FYKNKLHXMQDP
Information Technology,Cybersecurity,F5 Certified Technical Specialist,ES28C2A52D3C315FC2F6
Information Technology,Cybersecurity,Fastpath (Software),BGS136B85E7DC6D79310
Information Technology,Cybersecurity,Fatal System Error,KS1217M6370YBRT7XLTV
Information Technology,Cybersecurity,FedRAMP,BGSD4F6E81315300F68E
Information Technology,Cybersecurity,Federal Information Processing Standards (FIPS),KS123YT6SQ7P610WPKMB
Information Technology,Cybersecurity,Federal Information Security Management Act,KS123ZF75S8BQ60C4RJQ
Information Technology,Cybersecurity,File Inclusion Vulnerability,KS128J7622RT5HK2LDJY
Information Technology,Cybersecurity,File Monitoring,KSKH9HXH1EMBIHUUG6FT
Information Technology,Cybersecurity,FileVault,KS123XK5XH7G5JMFDMWX
Information Technology,Cybersecurity,Firebase Security,BGS2191991C16F170CB6
Information Technology,Cybersecurity,Firmware Security,ESF7577C6058C2761DF2
Information Technology,Cybersecurity,Folder Security,KSKQUM7ZB9N5DT8O1QZP
Information Technology,Cybersecurity,Fortinet,BGSD0A6861A9594DD89D
Information Technology,Cybersecurity,Fraud And Abuse Control Information Systems,KS123T061MLQ0HMB3YRW
Information Technology,Cybersecurity,Fraud Detection And National Security Data System,KS123VQ64NLN22C0M4HD
Information Technology,Cybersecurity,GIAC Cutting Edge Hacking Techniques,KS124C16P1Y52RR8WXMD
Information Technology,Cybersecurity,GIAC Cyber Threat Intelligence,ES66857BFC1E768D8621
Information Technology,Cybersecurity,GIAC Fundamentals Of Information Security Policies,KS124BV61GCHY0VRWHYT
Information Technology,Cybersecurity,GIAC HIPAA Security Implementation,KS124C06PDLXJ04LT4YK
Information Technology,Cybersecurity,GIAC Intrusion Prevention,KS124C4733WP4658K63K
Information Technology,Cybersecurity,GIAC Secure Internet Presence,KS124JF6JG07WQYGND27
